year,month,day,hour,minute,Celsius,PAH,PAH-24,PAH-12,PAH-6,PAH-3,PAH-1,PAH+1,PAH+2,PAH+3,PAH+4,PAH+6,PAH+12,PAH+24
2019,7,24,23,45,20.49444444,30.5,28.4,9.6,47,49.6,34.1,27.6,27.7,27,0,0,10.7,28.1
2019,7,25,0,0,19.76111111,29.6,27.9,8.4,47.5,47.7,32.2,27.4,0,0,0,0,10.9,28.2
2019,7,25,0,15,19.76111111,29.6,27.3,9,49.2,45.9,30.6,27.4,27.5,0,0,0,11.4,28.5
2019,7,25,0,30,19.76111111,29.5,27.4,11.3,48.9,43.4,29.1,28,26.9,0,0,0,12.7,28
2019,7,25,0,45,19.76111111,27.6,27.8,12.8,48.1,42.3,30.5,27.7,27,0,0,0,14.9,27.6
2019,7,25,1,0,19.76111111,27.4,27.5,14,48.1,40.7,29.6,0,0,0,0,0,15.6,26.8
2019,7,25,1,15,19.76111111,27.4,27.5,14.3,47.2,39.1,29.6,27.5,0,0,0,0,15.9,25.7
2019,7,25,1,30,19.76111111,28,27.1,14.2,48.5,36.9,29.5,26.9,0,0,0,16.1,15.6,26
2019,7,25,1,45,19.76111111,27.7,25.6,16.6,49.5,34.1,27.6,27,0,0,0,21,14.5,25.4
2019,7,25,2,0,19.49444444,0,0,19.5,50.8,32.2,27.4,0,0,0,0,23.1,14.8,0
2019,7,25,2,15,19.49444444,27.5,25.7,21.7,51,30.6,27.4,0,0,0,0,22.7,16.2,26.2
2019,7,25,2,30,19.49444444,26.9,25.8,23.8,50.8,29.1,28,0,0,0,0,19.1,17.6,25.7
2019,7,25,2,45,19.49444444,27,26.1,26.2,49.6,30.5,27.7,0,0,0,0,12.8,18.4,25.5
2019,7,25,3,0,19.42222222,0,0,28,47.7,29.6,0,0,0,0,0,10.2,19.3,0
2019,7,25,3,15,19.42222222,0,25.6,29.6,45.9,29.6,27.5,0,0,0,0,10.3,20.2,24.4
2019,7,25,3,30,19.42222222,0,25.4,30.9,43.4,29.5,26.9,0,0,0,16.1,10.5,21.5,24.2
2019,7,25,3,45,19.42222222,0,24.8,30.2,42.3,27.6,27,0,0,0,21,9.3,27.3,24
2019,7,25,4,0,19.42222222,0,23.9,30.4,40.7,27.4,0,0,0,0,23.1,8.1,31.3,23.4
2019,7,25,4,15,19.42222222,0,23,32.1,39.1,27.4,0,0,0,0,22.7,7.3,35.1,22.6
2019,7,25,4,30,19.42222222,0,22.7,35.2,36.9,28,0,0,0,16.1,19.1,9.3,38.4,22.9
2019,7,25,4,45,19.42222222,0,22.6,38.3,34.1,27.7,0,0,0,21,12.8,11.6,37.3,23.3
2019,7,25,5,0,19.25,0,22.5,41.9,32.2,0,0,0,0,23.1,10.2,13.3,39.1,24.5
2019,7,25,5,15,19.25,0,22.1,44,30.6,27.5,0,0,0,22.7,10.3,13.4,39.8,24.5
2019,7,25,5,30,19.25,0,21.9,44.8,29.1,26.9,0,0,16.1,19.1,10.5,11.6,41,24.4
2019,7,25,5,45,19.25,0,22.9,47,30.5,27,0,0,21,12.8,9.3,10.7,41.9,23.5
2019,7,25,6,0,19.41666667,0,24.1,47.5,29.6,0,0,0,23.1,10.2,8.1,10.9,42.2,21.6
2019,7,25,6,15,19.41666667,0,24.1,49.2,29.6,0,0,0,22.7,10.3,7.3,11.4,44.6,21.9
2019,7,25,6,30,19.41666667,0,23.8,48.9,29.5,0,0,16.1,19.1,10.5,9.3,12.7,47.9,19.3
2019,7,25,6,45,19.41666667,0,22.9,48.1,27.6,0,0,21,12.8,9.3,11.6,14.9,52,17.8
2019,7,25,7,0,19.41666667,0,20.6,48.1,27.4,0,0,23.1,10.2,8.1,13.3,15.6,53.9,16.5
2019,7,25,7,15,19.41666667,0,19.4,47.2,27.4,0,0,22.7,10.3,7.3,13.4,15.9,54.1,14.6
2019,7,25,7,30,19.41666667,16.1,18.2,48.5,28,0,0,19.1,10.5,9.3,11.6,15.6,52.4,15.2
2019,7,25,7,45,19.41666667,21,14.9,49.5,27.7,0,0,12.8,9.3,11.6,10.7,14.5,49.5,14.9
2019,7,25,8,0,20.14444444,23.1,14.9,50.8,0,0,0,10.2,8.1,13.3,10.9,14.8,46.6,15.1
2019,7,25,8,15,20.14444444,22.7,13.5,51,27.5,0,0,10.3,7.3,13.4,11.4,16.2,45.1,14.4
2019,7,25,8,30,20.14444444,19.1,13.7,50.8,26.9,0,16.1,10.5,9.3,11.6,12.7,17.6,43.9,13.5
2019,7,25,8,45,20.14444444,12.8,15.1,49.6,27,0,21,9.3,11.6,10.7,14.9,18.4,43.7,12.4
2019,7,25,9,0,20.61111111,10.2,14.1,47.7,0,0,23.1,8.1,13.3,10.9,15.6,19.3,43.2,12.2
2019,7,25,9,15,20.61111111,10.3,14.7,45.9,0,0,22.7,7.3,13.4,11.4,15.9,20.2,41.6,12.2
2019,7,25,9,30,20.61111111,10.5,13.8,43.4,0,0,19.1,9.3,11.6,12.7,15.6,21.5,41,11.8
2019,7,25,9,45,20.61111111,9.3,13.4,42.3,0,0,12.8,11.6,10.7,14.9,14.5,27.3,39.2,12.5
2019,7,25,10,0,20.61111111,8.1,13.5,40.7,0,0,10.2,13.3,10.9,15.6,14.8,31.3,37.6,11.6
2019,7,25,10,15,20.61111111,7.3,13.7,39.1,0,0,10.3,13.4,11.4,15.9,16.2,35.1,36.4,10.2
2019,7,25,10,30,20.61111111,9.3,12.5,36.9,0,16.1,10.5,11.6,12.7,15.6,17.6,38.4,33.6,9.5
2019,7,25,10,45,20.61111111,11.6,11.3,34.1,0,21,9.3,10.7,14.9,14.5,18.4,37.3,32.6,8.7
2019,7,25,11,0,21.52777778,13.3,10.8,32.2,0,23.1,8.1,10.9,15.6,14.8,19.3,39.1,31.2,8.5
2019,7,25,11,15,21.52777778,13.4,9.9,30.6,0,22.7,7.3,11.4,15.9,16.2,20.2,39.8,29.6,9
2019,7,25,11,30,21.52777778,11.6,10.1,29.1,0,19.1,9.3,12.7,15.6,17.6,21.5,41,29,8.3
2019,7,25,11,45,21.52777778,10.7,9.6,30.5,0,12.8,11.6,14.9,14.5,18.4,27.3,41.9,28.1,8.2
2019,7,25,12,0,23.09444444,10.9,8.4,29.6,0,10.2,13.3,15.6,14.8,19.3,31.3,42.2,28.2,9.2
2019,7,25,12,15,23.09444444,11.4,9,29.6,0,10.3,13.4,15.9,16.2,20.2,35.1,44.6,28.5,10.7
2019,7,25,12,30,23.09444444,12.7,11.3,29.5,0,10.5,11.6,15.6,17.6,21.5,38.4,47.9,28,12
2019,7,25,12,45,23.09444444,14.9,12.8,27.6,0,9.3,10.7,14.5,18.4,27.3,37.3,52,27.6,12.3
2019,7,25,13,0,23.09444444,15.6,14,27.4,0,8.1,10.9,14.8,19.3,31.3,39.1,53.9,26.8,12.9
2019,7,25,13,15,23.09444444,15.9,14.3,27.4,0,7.3,11.4,16.2,20.2,35.1,39.8,54.1,25.7,13.3
2019,7,25,13,30,23.09444444,15.6,14.2,28,16.1,9.3,12.7,17.6,21.5,38.4,41,52.4,26,15
2019,7,25,13,45,23.09444444,14.5,16.6,27.7,21,11.6,14.9,18.4,27.3,37.3,41.9,49.5,25.4,16.8
2019,7,25,14,0,23.02222222,14.8,19.5,0,23.1,13.3,15.6,19.3,31.3,39.1,42.2,46.6,0,17.7
2019,7,25,14,15,23.02222222,16.2,21.7,27.5,22.7,13.4,15.9,20.2,35.1,39.8,44.6,45.1,26.2,19.3
2019,7,25,14,30,23.02222222,17.6,23.8,26.9,19.1,11.6,15.6,21.5,38.4,41,47.9,43.9,25.7,19.6
2019,7,25,14,45,23.02222222,18.4,26.2,27,12.8,10.7,14.5,27.3,37.3,41.9,52,43.7,25.5,22.9
2019,7,25,15,0,22.64444444,19.3,28,0,10.2,10.9,14.8,31.3,39.1,42.2,53.9,43.2,0,26
2019,7,25,15,15,22.64444444,20.2,29.6,0,10.3,11.4,16.2,35.1,39.8,44.6,54.1,41.6,24.4,27.6
2019,7,25,15,30,22.64444444,21.5,30.9,0,10.5,12.7,17.6,38.4,41,47.9,52.4,41,24.2,30.9
2019,7,25,15,45,22.64444444,27.3,30.2,0,9.3,14.9,18.4,37.3,41.9,52,49.5,39.2,24,31.1
2019,7,25,16,0,22.64444444,31.3,30.4,0,8.1,15.6,19.3,39.1,42.2,53.9,46.6,37.6,23.4,31.5
2019,7,25,16,15,22.64444444,35.1,32.1,0,7.3,15.9,20.2,39.8,44.6,54.1,45.1,36.4,22.6,32.8
2019,7,25,16,30,22.64444444,38.4,35.2,0,9.3,15.6,21.5,41,47.9,52.4,43.9,33.6,22.9,33.2
2019,7,25,16,45,22.64444444,37.3,38.3,0,11.6,14.5,27.3,41.9,52,49.5,43.7,32.6,23.3,36.2
2019,7,25,17,0,22.30555556,39.1,41.9,0,13.3,14.8,31.3,42.2,53.9,46.6,43.2,31.2,24.5,40.4
2019,7,25,17,15,22.30555556,39.8,44,0,13.4,16.2,35.1,44.6,54.1,45.1,41.6,29.6,24.5,45.3
2019,7,25,17,30,22.30555556,41,44.8,0,11.6,17.6,38.4,47.9,52.4,43.9,41,29,24.4,48.3
2019,7,25,17,45,22.30555556,41.9,47,0,10.7,18.4,37.3,52,49.5,43.7,39.2,28.1,23.5,48.5
2019,7,25,18,0,22.18333333,42.2,47.5,0,10.9,19.3,39.1,53.9,46.6,43.2,37.6,28.2,21.6,47.1
2019,7,25,18,15,22.18333333,44.6,49.2,0,11.4,20.2,39.8,54.1,45.1,41.6,36.4,28.5,21.9,45.7
2019,7,25,18,30,22.18333333,47.9,48.9,0,12.7,21.5,41,52.4,43.9,41,33.6,28,19.3,48.2
2019,7,25,18,45,22.18333333,52,48.1,0,14.9,27.3,41.9,49.5,43.7,39.2,32.6,27.6,17.8,51.3
2019,7,25,19,0,22.18333333,53.9,48.1,0,15.6,31.3,42.2,46.6,43.2,37.6,31.2,26.8,16.5,52.7
2019,7,25,19,15,22.18333333,54.1,47.2,0,15.9,35.1,44.6,45.1,41.6,36.4,29.6,25.7,14.6,54.7
2019,7,25,19,30,22.18333333,52.4,48.5,16.1,15.6,38.4,47.9,43.9,41,33.6,29,26,15.2,53.6
2019,7,25,19,45,22.18333333,49.5,49.5,21,14.5,37.3,52,43.7,39.2,32.6,28.1,25.4,14.9,51.6
2019,7,25,20,0,21.58888889,46.6,50.8,23.1,14.8,39.1,53.9,43.2,37.6,31.2,28.2,0,15.1,50.9
2019,7,25,20,15,21.58888889,45.1,51,22.7,16.2,39.8,54.1,41.6,36.4,29.6,28.5,26.2,14.4,48.9
2019,7,25,20,30,21.58888889,43.9,50.8,19.1,17.6,41,52.4,41,33.6,29,28,25.7,13.5,48.6
2019,7,25,20,45,21.58888889,43.7,49.6,12.8,18.4,41.9,49.5,39.2,32.6,28.1,27.6,25.5,12.4,47.7
2019,7,25,21,0,21.28333333,43.2,47.7,10.2,19.3,42.2,46.6,37.6,31.2,28.2,26.8,0,12.2,46.8
2019,7,25,21,15,21.28333333,41.6,45.9,10.3,20.2,44.6,45.1,36.4,29.6,28.5,25.7,24.4,12.2,45.1
2019,7,25,21,30,21.28333333,41,43.4,10.5,21.5,47.9,43.9,33.6,29,28,26,24.2,11.8,41.9
2019,7,25,21,45,21.28333333,39.2,42.3,9.3,27.3,52,43.7,32.6,28.1,27.6,25.4,24,12.5,38.3
2019,7,25,22,0,21.28333333,37.6,40.7,8.1,31.3,53.9,43.2,31.2,28.2,26.8,0,23.4,11.6,35.2
2019,7,25,22,15,21.28333333,36.4,39.1,7.3,35.1,54.1,41.6,29.6,28.5,25.7,26.2,22.6,10.2,32.2
2019,7,25,22,30,21.28333333,33.6,36.9,9.3,38.4,52.4,41,29,28,26,25.7,22.9,9.5,30.5
2019,7,25,22,45,21.28333333,32.6,34.1,11.6,37.3,49.5,39.2,28.1,27.6,25.4,25.5,23.3,8.7,30
2019,7,25,23,0,20.68333333,31.2,32.2,13.3,39.1,46.6,37.6,28.2,26.8,0,0,24.5,8.5,29.1
2019,7,25,23,15,20.68333333,29.6,30.6,13.4,39.8,45.1,36.4,28.5,25.7,26.2,24.4,24.5,9,28.5
2019,7,25,23,30,20.68333333,29,29.1,11.6,41,43.9,33.6,28,26,25.7,24.2,24.4,8.3,27
2019,7,25,23,45,20.68333333,28.1,30.5,10.7,41.9,43.7,32.6,27.6,25.4,25.5,24,23.5,8.2,26.2
2019,7,26,0,0,20.37777778,28.2,29.6,10.9,42.2,43.2,31.2,26.8,0,0,23.4,21.6,9.2,25.6
2019,7,26,0,15,20.37777778,28.5,29.6,11.4,44.6,41.6,29.6,25.7,26.2,24.4,22.6,21.9,10.7,25.2
2019,7,26,0,30,20.37777778,28,29.5,12.7,47.9,41,29,26,25.7,24.2,22.9,19.3,12,25.2
2019,7,26,0,45,20.37777778,27.6,27.6,14.9,52,39.2,28.1,25.4,25.5,24,23.3,17.8,12.3,25.3
2019,7,26,1,0,20.37777778,26.8,27.4,15.6,53.9,37.6,28.2,0,0,23.4,24.5,16.5,12.9,25.3
2019,7,26,1,15,20.37777778,25.7,27.4,15.9,54.1,36.4,28.5,26.2,24.4,22.6,24.5,14.6,13.3,25.2
2019,7,26,1,30,20.37777778,26,28,15.6,52.4,33.6,28,25.7,24.2,22.9,24.4,15.2,15,24.9
2019,7,26,1,45,20.37777778,25.4,27.7,14.5,49.5,32.6,27.6,25.5,24,23.3,23.5,14.9,16.8,24.1
2019,7,26,2,0,19.65555556,0,0,14.8,46.6,31.2,26.8,0,23.4,24.5,21.6,15.1,17.7,0
2019,7,26,2,15,19.65555556,26.2,27.5,16.2,45.1,29.6,25.7,24.4,22.6,24.5,21.9,14.4,19.3,24.2
2019,7,26,2,30,19.65555556,25.7,26.9,17.6,43.9,29,26,24.2,22.9,24.4,19.3,13.5,19.6,24
2019,7,26,2,45,19.65555556,25.5,27,18.4,43.7,28.1,25.4,24,23.3,23.5,17.8,12.4,22.9,24.3
2019,7,26,3,0,19.69444444,0,0,19.3,43.2,28.2,0,23.4,24.5,21.6,16.5,12.2,26,0
2019,7,26,3,15,19.69444444,24.4,0,20.2,41.6,28.5,26.2,22.6,24.5,21.9,14.6,12.2,27.6,23.3
2019,7,26,3,30,19.69444444,24.2,0,21.5,41,28,25.7,22.9,24.4,19.3,15.2,11.8,30.9,23.2
2019,7,26,3,45,19.69444444,24,0,27.3,39.2,27.6,25.5,23.3,23.5,17.8,14.9,12.5,31.1,23
2019,7,26,4,0,19.69444444,23.4,0,31.3,37.6,26.8,0,24.5,21.6,16.5,15.1,11.6,31.5,23
2019,7,26,4,15,19.69444444,22.6,0,35.1,36.4,25.7,24.4,24.5,21.9,14.6,14.4,10.2,32.8,23.2
2019,7,26,4,30,19.69444444,22.9,0,38.4,33.6,26,24.2,24.4,19.3,15.2,13.5,9.5,33.2,22.7
2019,7,26,4,45,19.69444444,23.3,0,37.3,32.6,25.4,24,23.5,17.8,14.9,12.4,8.7,36.2,22.3
2019,7,26,5,0,19.61111111,24.5,0,39.1,31.2,0,23.4,21.6,16.5,15.1,12.2,8.5,40.4,21.9
2019,7,26,5,15,19.61111111,24.5,0,39.8,29.6,26.2,22.6,21.9,14.6,14.4,12.2,9,45.3,21.9
2019,7,26,5,30,19.61111111,24.4,0,41,29,25.7,22.9,19.3,15.2,13.5,11.8,8.3,48.3,22.8
2019,7,26,5,45,19.61111111,23.5,0,41.9,28.1,25.5,23.3,17.8,14.9,12.4,12.5,8.2,48.5,23.2
2019,7,26,6,0,19.67222222,21.6,0,42.2,28.2,0,24.5,16.5,15.1,12.2,11.6,9.2,47.1,22.9
2019,7,26,6,15,19.67222222,21.9,0,44.6,28.5,24.4,24.5,14.6,14.4,12.2,10.2,10.7,45.7,22.1
2019,7,26,6,30,19.67222222,19.3,0,47.9,28,24.2,24.4,15.2,13.5,11.8,9.5,12,48.2,20.3
2019,7,26,6,45,19.67222222,17.8,0,52,27.6,24,23.5,14.9,12.4,12.5,8.7,12.3,51.3,17.3
2019,7,26,7,0,19.67222222,16.5,0,53.9,26.8,23.4,21.6,15.1,12.2,11.6,8.5,12.9,52.7,16.6
2019,7,26,7,15,19.67222222,14.6,0,54.1,25.7,22.6,21.9,14.4,12.2,10.2,9,13.3,54.7,14.4
2019,7,26,7,30,19.67222222,15.2,16.1,52.4,26,22.9,19.3,13.5,11.8,9.5,8.3,15,53.6,13.6
2019,7,26,7,45,19.67222222,14.9,21,49.5,25.4,23.3,17.8,12.4,12.5,8.7,8.2,16.8,51.6,14.2
2019,7,26,8,0,20.37222222,15.1,23.1,46.6,0,24.5,16.5,12.2,11.6,8.5,9.2,17.7,50.9,12.3
2019,7,26,8,15,20.37222222,14.4,22.7,45.1,26.2,24.5,14.6,12.2,10.2,9,10.7,19.3,48.9,11.6
2019,7,26,8,30,20.37222222,13.5,19.1,43.9,25.7,24.4,15.2,11.8,9.5,8.3,12,19.6,48.6,11.2
2019,7,26,8,45,20.37222222,12.4,12.8,43.7,25.5,23.5,14.9,12.5,8.7,8.2,12.3,22.9,47.7,11.6
2019,7,26,9,0,20.81111111,12.2,10.2,43.2,0,21.6,15.1,11.6,8.5,9.2,12.9,26,46.8,13
2019,7,26,9,15,20.81111111,12.2,10.3,41.6,24.4,21.9,14.4,10.2,9,10.7,13.3,27.6,45.1,14.3
2019,7,26,9,30,20.81111111,11.8,10.5,41,24.2,19.3,13.5,9.5,8.3,12,15,30.9,41.9,16.4
2019,7,26,9,45,20.81111111,12.5,9.3,39.2,24,17.8,12.4,8.7,8.2,12.3,16.8,31.1,38.3,17.5
2019,7,26,10,0,20.81111111,11.6,8.1,37.6,23.4,16.5,12.2,8.5,9.2,12.9,17.7,31.5,35.2,16.6
2019,7,26,10,15,20.81111111,10.2,7.3,36.4,22.6,14.6,12.2,9,10.7,13.3,19.3,32.8,32.2,16.2
2019,7,26,10,30,20.81111111,9.5,9.3,33.6,22.9,15.2,11.8,8.3,12,15,19.6,33.2,30.5,14.4
2019,7,26,10,45,20.81111111,8.7,11.6,32.6,23.3,14.9,12.5,8.2,12.3,16.8,22.9,36.2,30,13.9
2019,7,26,11,0,21.42777778,8.5,13.3,31.2,24.5,15.1,11.6,9.2,12.9,17.7,26,40.4,29.1,14.8
2019,7,26,11,15,21.42777778,9,13.4,29.6,24.5,14.4,10.2,10.7,13.3,19.3,27.6,45.3,28.5,16.3
2019,7,26,11,30,21.42777778,8.3,11.6,29,24.4,13.5,9.5,12,15,19.6,30.9,48.3,27,17
2019,7,26,11,45,21.42777778,8.2,10.7,28.1,23.5,12.4,8.7,12.3,16.8,22.9,31.1,48.5,26.2,15.7
2019,7,26,12,0,22.62777778,9.2,10.9,28.2,21.6,12.2,8.5,12.9,17.7,26,31.5,47.1,25.6,14.5
2019,7,26,12,15,22.62777778,10.7,11.4,28.5,21.9,12.2,9,13.3,19.3,27.6,32.8,45.7,25.2,14.3
2019,7,26,12,30,22.62777778,12,12.7,28,19.3,11.8,8.3,15,19.6,30.9,33.2,48.2,25.2,15.1
2019,7,26,12,45,22.62777778,12.3,14.9,27.6,17.8,12.5,8.2,16.8,22.9,31.1,36.2,51.3,25.3,16.4
2019,7,26,13,0,22.62777778,12.9,15.6,26.8,16.5,11.6,9.2,17.7,26,31.5,40.4,52.7,25.3,17.8
2019,7,26,13,15,22.62777778,13.3,15.9,25.7,14.6,10.2,10.7,19.3,27.6,32.8,45.3,54.7,25.2,16.6
2019,7,26,13,30,22.62777778,15,15.6,26,15.2,9.5,12,19.6,30.9,33.2,48.3,53.6,24.9,16.3
2019,7,26,13,45,22.62777778,16.8,14.5,25.4,14.9,8.7,12.3,22.9,31.1,36.2,48.5,51.6,24.1,17.7
2019,7,26,14,0,22.77222222,17.7,14.8,0,15.1,8.5,12.9,26,31.5,40.4,47.1,50.9,0,18.6
2019,7,26,14,15,22.77222222,19.3,16.2,26.2,14.4,9,13.3,27.6,32.8,45.3,45.7,48.9,24.2,20.2
2019,7,26,14,30,22.77222222,19.6,17.6,25.7,13.5,8.3,15,30.9,33.2,48.3,48.2,48.6,24,21.7
2019,7,26,14,45,22.77222222,22.9,18.4,25.5,12.4,8.2,16.8,31.1,36.2,48.5,51.3,47.7,24.3,22
2019,7,26,15,0,22.7,26,19.3,0,12.2,9.2,17.7,31.5,40.4,47.1,52.7,46.8,0,21.8
2019,7,26,15,15,22.7,27.6,20.2,24.4,12.2,10.7,19.3,32.8,45.3,45.7,54.7,45.1,23.3,23.5
2019,7,26,15,30,22.7,30.9,21.5,24.2,11.8,12,19.6,33.2,48.3,48.2,53.6,41.9,23.2,23.5
2019,7,26,15,45,22.7,31.1,27.3,24,12.5,12.3,22.9,36.2,48.5,51.3,51.6,38.3,23,24.1
2019,7,26,16,0,22.7,31.5,31.3,23.4,11.6,12.9,26,40.4,47.1,52.7,50.9,35.2,23,27.1
2019,7,26,16,15,22.7,32.8,35.1,22.6,10.2,13.3,27.6,45.3,45.7,54.7,48.9,32.2,23.2,30
2019,7,26,16,30,22.7,33.2,38.4,22.9,9.5,15,30.9,48.3,48.2,53.6,48.6,30.5,22.7,32.8
2019,7,26,16,45,22.7,36.2,37.3,23.3,8.7,16.8,31.1,48.5,51.3,51.6,47.7,30,22.3,35.7
2019,7,26,17,0,22.55555556,40.4,39.1,24.5,8.5,17.7,31.5,47.1,52.7,50.9,46.8,29.1,21.9,37.3
2019,7,26,17,15,22.55555556,45.3,39.8,24.5,9,19.3,32.8,45.7,54.7,48.9,45.1,28.5,21.9,39
2019,7,26,17,30,22.55555556,48.3,41,24.4,8.3,19.6,33.2,48.2,53.6,48.6,41.9,27,22.8,41.9
2019,7,26,17,45,22.55555556,48.5,41.9,23.5,8.2,22.9,36.2,51.3,51.6,47.7,38.3,26.2,23.2,42.9
2019,7,26,18,0,22.51666667,47.1,42.2,21.6,9.2,26,40.4,52.7,50.9,46.8,35.2,25.6,22.9,43.4
2019,7,26,18,15,22.51666667,45.7,44.6,21.9,10.7,27.6,45.3,54.7,48.9,45.1,32.2,25.2,22.1,43.6
2019,7,26,18,30,22.51666667,48.2,47.9,19.3,12,30.9,48.3,53.6,48.6,41.9,30.5,25.2,20.3,41.7
2019,7,26,18,45,22.51666667,51.3,52,17.8,12.3,31.1,48.5,51.6,47.7,38.3,30,25.3,17.3,40.9
2019,7,26,19,0,22.51666667,52.7,53.9,16.5,12.9,31.5,47.1,50.9,46.8,35.2,29.1,25.3,16.6,41.5
2019,7,26,19,15,22.51666667,54.7,54.1,14.6,13.3,32.8,45.7,48.9,45.1,32.2,28.5,25.2,14.4,40.9
2019,7,26,19,30,22.51666667,53.6,52.4,15.2,15,33.2,48.2,48.6,41.9,30.5,27,24.9,13.6,41.7
2019,7,26,19,45,22.51666667,51.6,49.5,14.9,16.8,36.2,51.3,47.7,38.3,30,26.2,24.1,14.2,42.2
2019,7,26,20,0,21.97777778,50.9,46.6,15.1,17.7,40.4,52.7,46.8,35.2,29.1,25.6,0,12.3,43.7
2019,7,26,20,15,21.97777778,48.9,45.1,14.4,19.3,45.3,54.7,45.1,32.2,28.5,25.2,24.2,11.6,44.7
2019,7,26,20,30,21.97777778,48.6,43.9,13.5,19.6,48.3,53.6,41.9,30.5,27,25.2,24,11.2,44
2019,7,26,20,45,21.97777778,47.7,43.7,12.4,22.9,48.5,51.6,38.3,30,26.2,25.3,24.3,11.6,45.5
2019,7,26,21,0,21.6,46.8,43.2,12.2,26,47.1,50.9,35.2,29.1,25.6,25.3,0,13,43.4
2019,7,26,21,15,21.6,45.1,41.6,12.2,27.6,45.7,48.9,32.2,28.5,25.2,25.2,23.3,14.3,41
2019,7,26,21,30,21.6,41.9,41,11.8,30.9,48.2,48.6,30.5,27,25.2,24.9,23.2,16.4,39.7
2019,7,26,21,45,21.6,38.3,39.2,12.5,31.1,51.3,47.7,30,26.2,25.3,24.1,23,17.5,36.7
2019,7,26,22,0,21.6,35.2,37.6,11.6,31.5,52.7,46.8,29.1,25.6,25.3,0,23,16.6,35.4
2019,7,26,22,15,21.6,32.2,36.4,10.2,32.8,54.7,45.1,28.5,25.2,25.2,24.2,23.2,16.2,35.2
2019,7,26,22,30,21.6,30.5,33.6,9.5,33.2,53.6,41.9,27,25.2,24.9,24,22.7,14.4,35.2
2019,7,26,22,45,21.6,30,32.6,8.7,36.2,51.6,38.3,26.2,25.3,24.1,24.3,22.3,13.9,34.4
2019,7,26,23,0,20.54444444,29.1,31.2,8.5,40.4,50.9,35.2,25.6,25.3,0,0,21.9,14.8,33.3
2019,7,26,23,15,20.54444444,28.5,29.6,9,45.3,48.9,32.2,25.2,25.2,24.2,23.3,21.9,16.3,32.1
2019,7,26,23,30,20.54444444,27,29,8.3,48.3,48.6,30.5,25.2,24.9,24,23.2,22.8,17,30.6
2019,7,26,23,45,20.54444444,26.2,28.1,8.2,48.5,47.7,30,25.3,24.1,24.3,23,23.2,15.7,30.1
2019,7,27,0,0,19.55,25.6,28.2,9.2,47.1,46.8,29.1,25.3,0,0,23,22.9,14.5,29
2019,7,27,0,15,19.55,25.2,28.5,10.7,45.7,45.1,28.5,25.2,24.2,23.3,23.2,22.1,14.3,26.7
2019,7,27,0,30,19.55,25.2,28,12,48.2,41.9,27,24.9,24,23.2,22.7,20.3,15.1,25.1
2019,7,27,0,45,19.55,25.3,27.6,12.3,51.3,38.3,26.2,24.1,24.3,23,22.3,17.3,16.4,23.4
2019,7,27,1,0,19.55,25.3,26.8,12.9,52.7,35.2,25.6,0,0,23,21.9,16.6,17.8,22.7
2019,7,27,1,15,19.55,25.2,25.7,13.3,54.7,32.2,25.2,24.2,23.3,23.2,21.9,14.4,16.6,23
2019,7,27,1,30,19.55,24.9,26,15,53.6,30.5,25.2,24,23.2,22.7,22.8,13.6,16.3,22.8
2019,7,27,1,45,19.55,24.1,25.4,16.8,51.6,30,25.3,24.3,23,22.3,23.2,14.2,17.7,23.2
2019,7,27,2,0,19.11666667,0,0,17.7,50.9,29.1,25.3,0,23,21.9,22.9,12.3,18.6,0
2019,7,27,2,15,19.11666667,24.2,26.2,19.3,48.9,28.5,25.2,23.3,23.2,21.9,22.1,11.6,20.2,23.4
2019,7,27,2,30,19.11666667,24,25.7,19.6,48.6,27,24.9,23.2,22.7,22.8,20.3,11.2,21.7,23.3
2019,7,27,2,45,19.11666667,24.3,25.5,22.9,47.7,26.2,24.1,23,22.3,23.2,17.3,11.6,22,22.7
2019,7,27,3,0,18.97222222,0,0,26,46.8,25.6,0,23,21.9,22.9,16.6,13,21.8,0
2019,7,27,3,15,18.97222222,23.3,24.4,27.6,45.1,25.2,24.2,23.2,21.9,22.1,14.4,14.3,23.5,0
2019,7,27,3,30,18.97222222,23.2,24.2,30.9,41.9,25.2,24,22.7,22.8,20.3,13.6,16.4,23.5,21.9
2019,7,27,3,45,18.97222222,23,24,31.1,38.3,25.3,24.3,22.3,23.2,17.3,14.2,17.5,24.1,21
2019,7,27,4,0,18.97222222,23,23.4,31.5,35.2,25.3,0,21.9,22.9,16.6,12.3,16.6,27.1,20.8
2019,7,27,4,15,18.97222222,23.2,22.6,32.8,32.2,25.2,23.3,21.9,22.1,14.4,11.6,16.2,30,0
2019,7,27,4,30,18.97222222,22.7,22.9,33.2,30.5,24.9,23.2,22.8,20.3,13.6,11.2,14.4,32.8,20.8
2019,7,27,4,45,18.97222222,22.3,23.3,36.2,30,24.1,23,23.2,17.3,14.2,11.6,13.9,35.7,21
2019,7,27,5,0,18.78888889,21.9,24.5,40.4,29.1,0,23,22.9,16.6,12.3,13,14.8,37.3,19.8
2019,7,27,5,15,18.78888889,21.9,24.5,45.3,28.5,24.2,23.2,22.1,14.4,11.6,14.3,16.3,39,18.6
2019,7,27,5,30,18.78888889,22.8,24.4,48.3,27,24,22.7,20.3,13.6,11.2,16.4,17,41.9,17.3
